stakeholder,height_m,area_m2,euluc,function
resident,11.007633000000002,273.09194420288895,居住用地,
resident,11.062566333333333,72.05575605880927,居住用地,
resident,13.375499666666652,215.45053272210623,居住用地,Residence
resident,14.300299666666668,46.22838917637747,居住用地,
resident,9.29749966666667,57.106287735813,居住用地,Residence
resident,10.037433000000005,788.4915386757708,居住用地,
resident,11.14916633333334,17.57122761248562,居住用地,
resident,15.509299666666674,189.0372595772369,居住用地,
resident,10.551032999999997,120.61518422964109,居住用地,
resident,14.299566333333333,358.2392495153822,居住用地,
resident,14.907299666666669,96.69771093962852,居住用地,Residence
resident,12.163699666666671,87.85716646170923,居住用地,
resident,12.481833000000009,173.02451242212067,居住用地,Residence
resident,15.662699666666668,128.3118203457437,居住用地,
resident,13.62396633333333,81.29344640254838,居住用地,
resident,12.997499666666664,197.459346426541,居住用地,
resident,12.365699666666677,60.719787047865026,居住用地,Residence
resident,15.352699666666666,71.41573352415449,,
resident,12.603166333333338,271.61635308982596,居住用地,Residence
resident,11.197232999999995,86.88789181240314,,
resident,15.140299666666678,25.647424727916626,居住用地,Residence
resident,18.036632999999995,178.4393748102206,居住用地,
resident,11.309566333333331,179.10665633466212,居住用地,Residence
resident,18.49409966666667,20.36835161573175,居住用地,Residence
resident,16.380833,61.257036992108866,居住用地,
resident,10.942032999999997,35.142553096389335,居住用地,
resident,14.293499666666674,72.21533638497004,居住用地,Residence
resident,14.393899666666668,81.8564032034637,居住用地,
resident,12.111899666666666,1956.5304434256097,居住用地,Residence
resident,13.488699666666662,171.3665873789946,居住用地,
resident,23.68329966666666,31.693134853813962,居住用地,Residence
resident,15.364499666666669,71.40816807889792,居住用地,Residence
resident,12.732966333333332,948.2756513623841,居住用地,
resident,12.599032999999997,88.72882980714625,居住用地,Residence
resident,12.301566333333328,336.7242650748824,居住用地,
resident,8.800499666666667,481.87160452886485,居住用地,
resident,11.668633,109.52802032295338,居住用地,
resident,12.988299666666665,44.00156296535176,居住用地,
resident,14.488566333333337,580.6193414346279,居住用地,Residence
resident,21.11223299999999,72.50970499512428,居住用地,
resident,10.635699666666662,86.12205356596505,居住用地,
resident,15.174566333333338,78.06884688688197,居住用地,
resident,15.241966333333332,52.71412530811887,居住用地,
unknown,14.914299666666668,52.714197865369265,,
resident,11.852232999999996,197.021494353045,居住用地,
resident,14.352832999999997,66.10247995290888,居住用地,
state,11.562632999999996,144.96390728986574,,Public service
resident,14.092966333333331,234.1145342713266,居住用地,Public service
resident,12.305699666666667,87.85683377075738,居住用地,
resident,20.861099666666668,45.84869475165106,居住用地,
resident,10.030099666666663,222.61969230487432,居住用地,
resident,10.400233,231.85369697293072,居住用地,
resident,18.587699666666673,777.2165885959772,居住用地,Residence
resident,20.683033000000002,52.8430129108018,居住用地,
resident,12.90329966666667,74.88795244784411,居住用地,
resident,10.37956633333333,109.82025029551978,居住用地,Residence
resident,10.75909966666666,142.4903861698163,居住用地,
resident,10.430632999999997,87.85623287118712,居住用地,
resident,11.29049966666667,31.18837573099333,居住用地,
resident,11.480366333333333,544.1020091651633,居住用地,
resident,13.67296633333333,200.43222184735018,居住用地,
resident,15.904566333333328,296.9514871129769,居住用地,
resident,15.409566333333334,40.353382392071694,居住用地,
resident,11.931033,120.40219561458218,居住用地,Residence
resident,11.352233,92.86948292096763,居住用地,
resident,11.73929966666666,167.10765867088594,居住用地,Residence
unknown,29.80063300000001,52.713971951829684,,
unknown,16.042232999999996,35.14262407372192,,
resident,21.535166333333336,41.175788706153,居住用地,
resident,18.875766333333324,36.29845017923982,居住用地,
resident,22.039966333333343,733.088556607445,居住用地,
resident,17.66229966666666,18.229714633446438,居住用地,
resident,22.59029966666667,138.46958796472032,居住用地,Residence
resident,10.897766333333337,76.71800016320665,居住用地,Public service
resident,11.391966333333333,191.93451583113188,居住用地,Public service
unknown,12.28029966666667,149.35668553871486,,
resident,13.977899666666667,90.14644284604104,居住用地,
resident,12.789699666666667,125.1985806785774,居住用地,Public service
resident,16.93929966666667,887.6518435769132,居住用地,Public service
resident,14.581499666666668,22.87208478561888,居住用地,
developer,12.927032999999998,304.65529642297224,商务办公用地,Residence
resident,11.460566333333333,154.781293891525,居住用地,Residence
developer,20.700633,65.63727688970009,商务办公用地,
developer,15.515299666666657,163.46965011480745,商务办公用地,
developer,13.959832999999993,121.76765436832775,商务办公用地,
developer,24.51709966666668,19.77048656914277,商务办公用地,Residence
developer,21.22923299999998,508.9263257745532,商务办公用地,
developer,13.026766333333327,165.1725559567372,商务办公用地,Residence
developer,27.32709966666668,49.51102858320843,商务办公用地,
resident,10.602099666666668,72.20100273908915,居住用地,Residence
resident,19.750633000000004,18.6185768688558,居住用地,
resident,11.064366333333332,118.37737015935122,居住用地,Residence
resident,12.029899666666664,93.30015912356167,居住用地,
resident,10.330166333333327,400.80332533484915,居住用地,Residence
resident,18.745766333333336,26.880208007313925,居住用地,
resident,10.878766333333331,67.22020480630952,居住用地,
resident,13.125499666666666,74.38940966097942,居住用地,
resident,9.757299666666665,228.9543322873749,居住用地,
resident,10.270832999999998,103.59567282808204,居住用地,
resident,11.351299666666662,122.64366632557206,居住用地,
resident,14.10716633333334,207.04120689635855,居住用地,Residence
resident,13.577899666666669,30.379808809613948,居住用地,
resident,10.042232999999998,91.17419030342293,居住用地,Residence
resident,11.705299666666663,23.70787051669823,居住用地,
resident,9.893633000000003,67.45542009040219,居住用地,Residence
resident,9.223232999999999,137.67612561850873,居住用地,Residence
resident,11.216232999999995,36.48038168932276,居住用地,
resident,13.168033,169.89989723419689,居住用地,
developer,52.090633,1203.6107591898406,商业服务用地,
developer,34.81943299999999,87.85493950801398,商业服务用地,Business
resident,66.98063299999998,413.84707508578634,居住用地,Residence
developer,27.77056633333332,46.12383315743112,商业服务用地,Business
state,64.00983299999999,84.84073509903777,教育科研用地,Residence
state,62.34196633333332,347.92905431790234,教育科研用地,Residence
resident,46.68009966666667,14.67064331166868,居住用地,
resident,32.26223299999999,153.1385933359425,居住用地,
resident,15.366766333333324,173.33295792067145,,
resident,37.30496633333333,2535.942166058549,居住用地,Office
developer,51.42736633333334,45.70747296195367,商务办公用地,
developer,50.184766333333336,21.710198509712864,商务办公用地,
developer,61.27003299999999,21.488481384211003,商务办公用地,
resident,94.76776633333351,937.7850144653826,居住用地,Residence
resident,78.16656633333335,934.3329315530319,居住用地,Residence
resident,55.55396633333332,158.14032426546393,居住用地,
resident,56.46109966666667,70.28462553908989,居住用地,
resident,74.57556633333347,243.31337136813983,居住用地,
resident,70.42063299999985,245.16034777752637,居住用地,Residence
resident,78.35496633333344,701.2031887498727,居住用地,Residence
resident,76.41109966666652,699.7247402548473,居住用地,Residence
resident,67.81529966666666,704.9839913737006,居住用地,
unknown,31.81543299999999,542.8798022832952,,
developer,11.321433,550.0478043619624,商业服务用地,
resident,22.40116633333333,105.42676586785922,居住用地,
developer,17.288233000000005,1800.2003000967482,商业服务用地,Residence
developer,52.34816633333334,39.534781385893645,商业服务用地,Business
state,29.907099666666667,232.94004096476547,教育科研用地,
developer,29.703699666666672,79.06940466902097,商业服务用地,Business
state,42.32689966666665,967.4993383426969,教育科研用地,
developer,10.744899666666669,33.08291620255886,商业服务用地,
developer,17.05116633333333,90.55206853568949,商业服务用地,
developer,11.931566333333334,363.91736408244526,商业服务用地,
developer,15.969766333333329,135.21450164359987,商业服务用地,
developer,12.648299666666672,67.86611737065996,商业服务用地,
developer,20.07889966666666,79.13357437287983,商业服务用地,
state,21.202566333333323,15.115903205643486,教育科研用地,
state,11.816766333333334,81.75405622260858,教育科研用地,
state,9.311032999999998,108.86562265901975,教育科研用地,Residence
state,18.877299666666662,159.77203872301283,教育科研用地,
state,16.268899666666677,76.87256908695352,教育科研用地,
state,34.06463300000001,23.42825368640479,教育科研用地,
state,9.90356633333333,160.224111470754,教育科研用地,
developer,7.905699666666679,262.62237597100176,商业服务用地,Business
developer,12.206032999999996,230.82726752752922,商业服务用地,Business
developer,9.436233000000001,34.146660835613616,商业服务用地,
developer,21.286633,78.3303633154496,商业服务用地,
developer,11.491166333333332,104.12605306961811,商业服务用地,
developer,19.707833000000008,301.16158300961365,商业服务用地,
developer,32.508433000000004,101.74060918171135,商业服务用地,
developer,12.232899666666665,336.9851160798774,商业服务用地,
developer,18.629899666666667,31.745067423346526,商业服务用地,
developer,10.154232999999996,131.02826028744988,商业服务用地,Business
developer,28.792033000000007,33.12277997648562,商业服务用地,
developer,17.43396633333333,116.37910748418501,商业服务用地,
developer,11.92829966666667,143.22297611463497,商业服务用地,
resident,11.738433000000002,83.86553304172307,居住用地,
developer,22.403699666666657,61.66099105334125,商务办公用地,
resident,10.715499666666666,169.68659581182806,居住用地,
resident,10.417766333333327,174.1637655282209,居住用地,Residence
unknown,11.880899666666664,151.91772592795658,,
developer,16.573232999999995,79.6142656347063,商务办公用地,
resident,11.550232999999997,349.25329531274343,居住用地,Residence
unknown,14.115432999999996,106.76780577089933,,
resident,10.335833000000001,156.51595252613026,居住用地,Residence
unknown,35.73716633333333,17.57116367968125,,
resident,22.143099666666668,400.69375177734526,居住用地,
resident,15.546699666666669,20.97694280905908,居住用地,
resident,19.00316633333334,597.5106689067267,居住用地,Public service
resident,13.340166333333338,1421.340012503837,居住用地,
unknown,18.972433000000017,37.76258757061356,,
resident,11.516699666666664,68.77663682556721,居住用地,
resident,15.251099666666668,55.46255213559366,居住用地,
resident,13.665899666666665,129.45856741805372,居住用地,
resident,10.735899666666665,150.20259668262878,居住用地,
resident,15.979832999999996,447.5271161726726,居住用地,
resident,11.052833000000009,46.35459095377902,居住用地,
resident,11.68249966666667,74.0299673332162,居住用地,
resident,16.838166333333334,50.56972244294128,居住用地,
resident,10.458233,339.66681013176833,居住用地,
resident,10.222232999999996,104.85110622437398,居住用地,
resident,17.821366333333337,49.71438614834045,居住用地,
resident,12.157833000000004,49.663976685535445,居住用地,
resident,10.884499666666672,203.94906645899084,居住用地,Residence
resident,10.416899666666664,174.8209617701564,居住用地,Residence
resident,10.728899666666669,102.474226285288,居住用地,
resident,10.739566333333334,167.129196606626,居住用地,Residence
resident,9.793566333333333,115.12212540621125,居住用地,Residence
resident,10.761566333333333,57.72380647229737,居住用地,Residence
resident,17.241632999999997,289.79381901852156,居住用地,
resident,19.187099666666665,94.77544184947338,居住用地,
resident,19.867233,108.4196466397332,居住用地,
resident,19.21923299999999,254.44945675625425,居住用地,
resident,22.716033,193.59586639662047,居住用地,
resident,8.475566333333335,118.76118439351377,居住用地,Residence
resident,12.174099666666665,179.32595039194717,居住用地,Residence
resident,45.20149966666668,35.65595177346962,居住用地,
resident,13.932299666666664,252.24032239359954,居住用地,
resident,42.79749966666667,53.43575524153836,居住用地,
resident,11.402899666666665,215.1410504552903,居住用地,Residence
resident,18.566966333333326,98.16172469728957,居住用地,
resident,23.064899666666665,90.8451448956863,居住用地,Residence
resident,56.84689966666668,41.14643839041238,居住用地,Residence
resident,31.257766333333333,156.5221263040346,居住用地,Residence
resident,11.140766333333332,127.25677952731544,居住用地,
resident,13.343432999999996,142.37226410364707,居住用地,
resident,10.545966333333332,47.09281814257158,居住用地,
resident,12.93349966666666,149.97326943269005,居住用地,
resident,9.933299666666668,594.0636085598361,居住用地,
resident,13.638432999999994,407.66196702712546,居住用地,Residence
resident,15.58549966666667,34.17764376276492,居住用地,Residence
resident,10.625099666666667,756.514528891925,居住用地,
resident,12.244099666666669,222.37009995649555,居住用地,
resident,11.104899666666665,319.20687269924133,居住用地,Residence
resident,10.596033,280.3516698372924,居住用地,
resident,10.988899666666665,216.59370225530805,居住用地,
resident,10.737566333333332,93.62835393027174,居住用地,
unknown,8.729566333333334,146.15434998770127,,
resident,15.457966333333326,382.2401386884311,居住用地,Residence
unknown,7.854632999999997,37.8640716932328,,
resident,18.74276633333334,386.5434357699326,居住用地,
resident,13.162166333333332,79.70470662187537,居住用地,Residence
unknown,17.502766333333337,409.70659567609863,,
resident,13.720099666666677,103.03348213396382,居住用地,
resident,16.46509966666667,76.99419373855436,居住用地,Residence
resident,18.130899666666675,376.90179884025963,居住用地,Other
resident,13.875832999999997,314.3126905613975,居住用地,Residence
resident,12.296499666666667,260.7985249774377,居住用地,Residence
resident,17.80889966666668,208.77855911530838,居住用地,Residence
state,38.404033000000005,1013.1521124311219,,
resident,53.50823299999999,35.142778700447096,居住用地,Other
resident,26.141566333333326,1739.0238231065098,居住用地,
resident,13.884233000000004,208.26490940271162,居住用地,Public service
resident,22.199232999999992,201.4619685142202,居住用地,Public service
resident,25.34529966666666,23.062540406595367,居住用地,
resident,21.647566333333334,506.2816342086345,居住用地,
resident,9.34749966666666,127.94456972619068,居住用地,Residence
resident,12.336232999999996,260.24768260846554,居住用地,
resident,17.585299666666668,146.68586760637214,居住用地,Other
resident,12.17689966666666,91.06702563500517,居住用地,
resident,14.119432999999994,31.352225129821157,居住用地,
resident,10.735299666666664,183.93695761904422,居住用地,Residence
resident,10.235033,331.9706700759983,居住用地,Residence
resident,9.742899666666663,125.88447143605575,居住用地,Residence
resident,18.759099666666685,433.19055179270873,居住用地,Residence
resident,17.142233,343.0471373870138,居住用地,
resident,15.023566333333337,89.7291988288102,居住用地,Residence
resident,52.43043299999997,34.14471423791037,居住用地,
resident,11.748299666666664,251.6227107651255,居住用地,
resident,20.99083299999999,35.82993140169947,居住用地,
resident,20.029899666666665,221.0199096689424,居住用地,Residence
resident,32.65203300000001,202.19733401150435,居住用地,Residence
resident,18.38816633333333,539.7115835034756,居住用地,Residence
resident,11.183499666666687,836.1748399895903,居住用地,Residence
resident,10.086099666666659,371.0345087951183,居住用地,
resident,73.4988329999999,1154.0061517335637,居住用地,Residence
resident,18.28523300000003,621.4381551793853,居住用地,Residence
resident,27.180166333333325,559.1370535967961,居住用地,
resident,19.32249966666668,36.169731898319796,居住用地,Residence
resident,19.257433,144.966847369462,,Residence
resident,37.435766333333326,39.53637641378044,,Residence
resident,19.514232999999983,369.00561506756395,居住用地,
resident,26.90809966666666,302.0196621040163,居住用地,
resident,30.01063299999997,429.139543992328,居住用地,
resident,15.42756633333334,403.4756340338382,居住用地,
resident,19.763899666666667,515.5932748805222,居住用地,
resident,38.75743299999997,528.7619954836252,居住用地,Office
resident,87.37823299999988,925.3403291776239,居住用地,Office
resident,25.09009966666663,512.0245705059749,居住用地,Residence
resident,30.919966333333317,468.5240693072609,居住用地,Office
resident,20.799566333333342,509.9211438121643,居住用地,Residence
resident,85.40689966666673,810.272582623996,居住用地,
resident,12.013566333333326,582.0665704270684,居住用地,Residence
resident,11.645966333333332,552.3772575033007,居住用地,Residence
resident,24.050233000000045,1210.8880446797143,居住用地,
resident,11.921899666666667,289.55453667065296,居住用地,Residence
resident,15.383366333333305,353.18652079990716,居住用地,Residence
resident,13.593566333333353,348.2057768700128,居住用地,Residence
resident,13.364099666666649,316.7466088292896,居住用地,Residence
resident,18.021499666666664,872.8827120582064,居住用地,
resident,19.89316633333334,1184.4773790532047,居住用地,Residence
resident,12.006099666666664,772.5961354687715,居住用地,
resident,12.505366333333336,559.460576778964,居住用地,
resident,12.166833000000008,584.8537922482534,居住用地,Residence
resident,13.207166333333332,1161.945146885043,居住用地,Residence
resident,13.667699666666667,638.740108504739,居住用地,
resident,12.730432999999994,312.52315981261336,居住用地,
resident,14.62436633333335,1535.3599939525955,居住用地,Residence
resident,11.338833000000005,98.84108057731562,居住用地,
resident,16.97536633333333,437.44731047770085,居住用地,Residence
developer,17.15289966666666,442.2994923897863,商业服务用地,Residence
developer,17.28289966666666,271.12527116724084,商业服务用地,
developer,22.148233000000022,505.8545083209711,商业服务用地,Residence
state,17.183966333333334,438.03190936023157,教育科研用地,
developer,18.70889966666667,361.1794911422052,商业服务用地,Residence
state,18.20796633333334,537.5109450501616,教育科研用地,Residence
developer,16.61023299999998,292.7264353743037,商业服务用地,Residence
developer,23.04823300000004,620.903975270478,商业服务用地,Residence
state,17.053166333333337,268.5889423114827,教育科研用地,Public service
unknown,12.328233,1747.1297330866619,,
state,19.152233000000017,424.9731413780428,教育科研用地,Residence
state,15.416299666666688,830.4975329224162,公园与绿地用地,Business
state,8.620899666666674,63.72624748579684,公园与绿地用地,
state,17.13356633333333,414.3704013854627,教育科研用地,
state,17.759099666666664,63.30368620140501,公园与绿地用地,Business
state,15.835499666666669,65.27028797676688,公园与绿地用地,
state,27.323566333333385,804.4887190039632,教育科研用地,Residence
state,39.68089966666666,34.40330487684475,公园与绿地用地,
state,17.748233000000035,139.5597176809249,公园与绿地用地,Business
state,19.34556633333336,137.36389853169547,公园与绿地用地,Business
resident,12.471099666666651,475.46120638501105,居住用地,Residence
resident,14.65209966666667,454.56015831049615,居住用地,Residence
resident,17.122966333333338,455.33062970516414,居住用地,Residence
resident,17.254099666666693,1015.1122297603407,居住用地,Residence
developer,37.26676633333334,151.5570817392923,商务办公用地,Office
developer,85.22409966666666,2646.760845270151,商务办公用地,Residence
developer,26.89076633333333,648.511536866469,商务办公用地,Residence
resident,10.126033000000001,167.47035703145363,居住用地,
resident,13.463766333333336,292.4150253134663,居住用地,Residence
resident,12.449633000000004,330.2414716735684,居住用地,
resident,12.875233,190.82222305973983,居住用地,
resident,26.44429966666663,679.157295333865,居住用地,Residence
unknown,71.36289966666666,95.6603480972802,,
resident,33.17709966666666,647.753116639105,居住用地,Residence
developer,42.896233,436.5605260116863,商务办公用地,Residence
developer,26.020099666666628,603.9124698087672,商务办公用地,Residence
developer,58.5380329999999,814.0118274453388,商务办公用地,Residence
state,21.040099666666663,227.03026169310564,公园与绿地用地,Business
resident,62.03823299999998,598.3096316542005,居住用地,Residence
resident,25.899499666666667,168.95275888142262,居住用地,Residence
state,35.152899666666656,391.7152363276369,公园与绿地用地,
resident,64.53489966666665,456.4530431554411,居住用地,Residence
state,27.873899666666663,136.29285836181737,公园与绿地用地,
developer,30.367033000000013,24.005359225058644,,
resident,61.84689966666663,347.97972802824006,居住用地,Residence
resident,62.24756633333331,231.59620434589283,居住用地,
resident,54.31956633333327,475.20899110907817,居住用地,Residence
resident,11.962966333333329,128.94832352265271,居住用地,
unknown,10.940833,299.8085612163305,,
resident,16.78489966666666,199.8726562058726,居住用地,
resident,16.540832999999992,234.21603857193443,居住用地,
resident,18.159499666666665,289.43362579950355,居住用地,
state,62.99329966666666,829.072778444505,行政办公用地,Residence
state,19.585432999999963,568.5519047279221,行政办公用地,Office
state,64.59409966666666,78.31343183700109,行政办公用地,Office
state,23.546899666666665,161.36612337104935,行政办公用地,
state,60.36703300000012,669.6213184007354,行政办公用地,Office
developer,18.80196633333333,152.52879688893236,商业服务用地,
resident,15.308899666666687,323.7738546538743,居住用地,
developer,13.465566333333332,293.01094759179836,商业服务用地,Residence
developer,20.030566333333343,65.89144226119828,商业服务用地,Business
developer,9.759299666666669,45.242587264023356,商业服务用地,
developer,14.124233000000002,127.61159166011484,商业服务用地,Business
developer,20.764032999999998,69.32159374119453,商业服务用地,Business
developer,19.34196633333333,61.542914273464845,商业服务用地,
resident,21.86016633333334,27.481213754961995,居住用地,
resident,28.41709966666668,333.08032449011574,居住用地,
developer,11.024366333333331,80.82278203560578,商业服务用地,Business
developer,12.75489966666666,113.22149079767568,商业服务用地,Business
developer,14.839499666666669,30.91878867331738,商业服务用地,
developer,10.073033,61.93985099803456,商业服务用地,Business
developer,16.484699666666675,61.29242639728239,商业服务用地,Business
developer,15.888233000000008,47.764354111056434,商业服务用地,
developer,17.541699666666673,37.35319668134959,商业服务用地,Business
developer,13.067366333333336,193.77901962258915,商业服务用地,Business
developer,10.210899666666664,137.74284164760445,商业服务用地,
developer,10.265766333333335,62.217137996753344,商业服务用地,Business
developer,10.967232999999998,139.1202548730433,商业服务用地,Business
developer,18.837232999999994,20.57321597200276,商业服务用地,
developer,20.884833000000008,31.50092319605625,商业服务用地,Business
developer,16.367166333333333,22.878408058161746,商业服务用地,Business
developer,19.168432999999993,64.52352032985529,商业服务用地,
developer,8.081566333333333,108.67181265833952,商业服务用地,
developer,21.585499666666664,96.1342401456097,商业服务用地,
developer,17.321699666666667,238.75317224145513,商业服务用地,
developer,18.324766333333322,105.80144327579524,商业服务用地,
developer,10.565566333333337,120.01296890165418,商业服务用地,
resident,23.49936633333333,41.476548482509,居住用地,
resident,13.70969966666666,30.405560093392587,居住用地,
resident,15.006899666666671,27.734006279548275,居住用地,
resident,27.961566333333327,39.7743729633336,居住用地,
resident,28.30863300000001,246.63801206352827,居住用地,Residence
resident,14.15669966666667,793.3332421040839,居住用地,
resident,33.72989966666667,85.21860921447187,居住用地,Residence
resident,21.77569966666667,406.98959323633204,居住用地,Residence
resident,17.34183300000001,355.3812660868003,居住用地,Residence
resident,23.90976633333332,324.40472810239135,居住用地,Residence
developer,10.565566333333337,120.01296890165418,商业服务用地,
resident,14.137032999999995,43.49965315919653,居住用地,
resident,19.893366333333333,28.69700423223676,居住用地,
developer,27.998899666666663,34.84381980461628,商业服务用地,
developer,14.291632999999996,24.383008683979696,商业服务用地,
developer,13.38549966666666,149.64706813727696,商业服务用地,
developer,13.38549966666666,149.64706813727696,商业服务用地,
developer,10.898232999999996,46.30770962200123,商业服务用地,
developer,10.699566333333332,74.96058356114209,商业服务用地,
developer,11.455166333333333,68.86182826763186,商业服务用地,
resident,19.535633,340.46046315443897,居住用地,Residence
resident,27.07096633333333,24.15279623699174,居住用地,Residence
resident,22.647833,28.61744540276105,居住用地,
resident,32.26589966666666,276.744831609564,居住用地,Residence
resident,16.249166333333335,126.73680086320995,居住用地,
resident,17.96856633333334,204.6332445081622,居住用地,Residence
resident,11.137433,558.4056879485834,居住用地,
resident,24.022233,243.03412788373015,居住用地,
resident,13.112499666666666,197.8785670216895,居住用地,Residence
resident,17.857833000000003,119.44518738323563,居住用地,
developer,10.715299666666668,173.69238919156646,商业服务用地,
developer,19.500299666666667,25.62699584355297,商业服务用地,
developer,11.109233,103.41557015410925,商业服务用地,
developer,11.49189966666666,118.93777303621728,商业服务用地,
developer,11.062899666666667,421.29855278265427,商业服务用地,
developer,10.692233000000002,67.12407980063894,商业服务用地,
developer,9.81276633333333,233.6171312078842,商业服务用地,
developer,17.490233000000007,173.11118557880764,商业服务用地,
developer,11.440433,202.97227949170352,商业服务用地,
developer,9.226699666666667,72.01358280021408,商业服务用地,
resident,12.845766333333335,129.3795907491049,居住用地,Residence
resident,16.554099666666662,177.2101165474241,居住用地,Residence
resident,19.182499666666676,33.019330346183,居住用地,
resident,13.469033,70.22833108358566,居住用地,Residence
resident,18.73189966666667,1048.8501629026787,居住用地,
resident,13.343966333333336,239.65409349024844,居住用地,
resident,15.443499666666666,41.27092524386683,居住用地,Residence
resident,17.035033000000006,34.234396216193176,居住用地,Residence
resident,14.954232999999991,36.332146495755595,居住用地,Residence
resident,17.531766333333326,131.11339739911264,居住用地,Residence
developer,14.600166333333336,332.9886928968573,商业服务用地,
developer,10.064899666666665,209.00750184430007,商业服务用地,
developer,21.432833,366.74066496664716,商业服务用地,
developer,9.827166333333329,61.0526620219322,商业服务用地,
developer,12.963166333333332,39.28756547039099,商业服务用地,
developer,27.808832999999996,52.71305713046104,商业服务用地,Residence
developer,14.878499666666666,88.91093649363853,商业服务用地,
developer,11.654232999999998,39.85455269167799,商业服务用地,
developer,10.870032999999996,85.55956116955454,商业服务用地,
developer,13.692299666666669,597.9485220999477,商业服务用地,
unknown,10.309566333333327,62.50736526619739,,
resident,26.988433,95.13923380856734,居住用地,
resident,13.324899666666672,164.73143503641367,居住用地,Public service
resident,24.28456633333335,269.3840582867533,居住用地,
resident,14.065766333333334,521.4654407290437,居住用地,
resident,8.984499666666663,194.07498775024774,居住用地,
resident,11.337299666666668,179.49284207039153,居住用地,
resident,13.123499666666667,319.1457420303914,居住用地,
resident,9.440633000000002,259.16542769702596,居住用地,Other
resident,11.374499666666663,513.0125986932243,居住用地,
resident,17.934233000000006,609.6916232006823,居住用地,Residence
resident,16.572899666666657,280.0332581666539,居住用地,Residence
resident,16.614899666666666,288.3279819619025,居住用地,Residence
resident,16.838233,377.220206878992,居住用地,Residence
state,12.228899666666669,469.06211909472023,教育科研用地,Public service
state,16.740232999999996,258.03455351334554,教育科研用地,Residence
resident,18.257099666666665,404.75283606789753,居住用地,
state,21.38889966666669,326.64615009054523,教育科研用地,Residence
resident,9.434099666666665,313.01461816349456,居住用地,
resident,9.810233000000002,323.84323121789294,居住用地,
resident,14.642032999999998,388.95865962014557,居住用地,
resident,10.206766333333332,309.9257647638176,居住用地,
resident,11.559766333333336,232.99921688846578,居住用地,
resident,24.437166333333334,1413.4675674228438,居住用地,Other
resident,19.523899666666672,662.1705727913755,居住用地,
unknown,13.566166333333337,214.65109644996323,,
resident,14.277432999999998,292.86455734183573,居住用地,
resident,9.593699666666664,332.3058326530149,居住用地,
resident,8.327766333333331,109.76590747535313,居住用地,Other
resident,22.382232999999964,1253.3323389282373,居住用地,Residence
resident,11.78276633333333,758.501295549832,居住用地,Other
resident,10.346033,191.18060600578227,居住用地,
state,26.608899666666684,476.2084660173765,教育科研用地,Residence
state,16.252233000000004,250.12450889150992,教育科研用地,Residence
resident,13.51369966666667,517.4857115837992,居住用地,
unknown,21.36763300000001,617.2794773612666,,
resident,60.76169966666666,61.696426655341234,居住用地,Residence
resident,34.71103299999999,210.07634381181688,居住用地,Residence
resident,24.10489966666665,206.44702190369415,居住用地,Residence
resident,24.814966333333324,168.989747708188,居住用地,
resident,10.338899666666666,73.28586272571044,居住用地,
resident,9.655099666666667,274.93641452686813,居住用地,
resident,11.321166333333338,261.93312163031857,居住用地,
resident,20.362966333333326,179.81385381481437,居住用地,
resident,16.165966333333337,150.66047132817857,居住用地,
resident,18.950099666666656,188.54133330967088,居住用地,
resident,26.47229966666665,155.0058678176047,居住用地,
resident,27.884366333333322,383.1557003213606,居住用地,
unknown,74.06223299999999,164.43671423901384,,
resident,13.282566333333332,105.42820471377345,居住用地,
state,30.773166333333343,524.4820814535774,行政办公用地,
state,67.68643299999987,358.747463955938,行政办公用地,Public service
state,94.88116633333323,17.57128012146978,行政办公用地,
state,101.16209966666653,85.50436586862251,行政办公用地,Public service
state,70.5372996666665,343.5359409700686,行政办公用地,Public service
state,83.21116633333334,75.6856073735274,行政办公用地,Public service
state,80.44103300000013,902.0179389075935,行政办公用地,Public service
state,90.10343300000001,91.3297326188698,行政办公用地,Public service
state,87.97329966666673,320.0484469963218,行政办公用地,
state,84.37543300000006,319.4211678289093,行政办公用地,Public service
resident,11.102232999999993,497.1651744348959,居住用地,
resident,17.169299666666667,105.42805560010747,居住用地,Residence
state,61.25636633333333,317.49004497608314,行政办公用地,
state,37.746833,210.31341963818514,行政办公用地,
state,42.11656633333334,212.4028667310359,行政办公用地,
resident,11.293433000000004,1362.344294304597,居住用地,Residence
state,37.65249966666671,196.60567378243232,行政办公用地,
state,29.508233000000025,211.2257996559561,行政办公用地,
state,16.974899666666666,179.11971274242336,行政办公用地,
state,12.373499666666671,395.9976994787765,行政办公用地,
state,38.74703299999998,148.72583723296927,行政办公用地,
state,55.35449966666666,134.51343476147002,行政办公用地,
state,59.40489966666666,154.20727513569398,行政办公用地,
state,53.19209966666665,132.618579321152,行政办公用地,
state,27.62929966666666,623.5652399148569,行政办公用地,
state,16.309566333333336,400.39701773091974,行政办公用地,
state,34.81809966666667,515.063913829883,行政办公用地,
state,22.088433000000006,298.7007661285923,行政办公用地,
state,16.730766333333328,499.75357931860304,行政办公用地,
resident,19.20856633333333,26.009146604268444,居住用地,
resident,12.475966333333329,640.1830089131838,居住用地,Residence
resident,57.93089966666662,184.34033994620216,居住用地,Residence
resident,13.193033,638.9273411750379,居住用地,Residence
resident,16.887832999999997,433.6451127137544,居住用地,Residence
resident,16.32536633333333,765.8367655324735,居住用地,Residence
resident,24.73969966666667,532.4354677314836,居住用地,
